"X";"URL";"Info";"Direccion";"Precio";"Superficie";"Habitaciones";"Planta";"Longitud";"Latitud"
2;"https://www.idealista.com/inmueble/30755054/";" ""BCN INMOGROUP VENDE, Esta maravillosa casa situada en Castelldefels Platja, en el prestigioso barrio La Pineda, cuenta con 800m2 de Parcela y 400m2 Construidos en dos plantas compuestas por un imponente salón de 70m2 al entrar con chimenea, 13m2 de cocina amplia y luminosa, 3 habitaciones en la planta alta, 2 habitaciones en la planta baja, otra sección independiente en la segunda planta donde hay un apartamento independiente completamente reformado con suelos de parquet, puertas de haya, persianas metálicas y doble cristal en toda la casa así como ventanas de aluminio blanco.un gran espacio abierto con una casita de madera, parking para 4 a 6 coches.. . y una hermosa picona de 8 mts x 4 mts y de 1,80 a 1.40 de profundidad.Se encuentra a 5 minutos del pueblo de Castelldefels y lo mejor es que esta a solo 2 calles del Mar, en un entorno natural increíble y una gran variedad de restaurantes y bares de todos los estilos. ES UN AUTENTICO LUJO! Castelldefels (Castelldefels, en catalán y oficialmente), es una ciudad y municipio español situado en la provincia de Barcelona (Cataluña). Se inscribe en la comarca del Bajo Llobregat. La población oficial es de 63 255 habitantes (2014).Las primeras menciones de la ciudad se realizan con el nombre de Castrum Felix. De una forma romanizada, Castello de Feles, derivará el nombre actual de la población.Casteldefels fue en principio una población formada por una serie de masías dispersas. Hasta el siglo XX no tuvo una auténtica estructura urbana. Con el desarrollo económico de la ciudad de Barcelona y la popularización del automóvil, Casteldefels se convirtió en lugar de veraneo de muchos barceloneses a mediados de los años 1950. En 1957 había más de 40 urbanizaciones en construcción."" ";" Casa o chalet independiente en venta en Lluminetes, Castelldefels";1240000;400;7;"Hipoteca 3.178 eur/mes - ";"1.9791877";"41.2682622"
3;"https://www.idealista.com/inmueble/32821560/";" ""Ref. 2074Piso actualizado y céntrico (6 años) con acabados de calidad, muy bien situado, baño completo con mampara de ducha, cocina con vitrocerámica, campana decorativa y sobre de silestone, carpintería interior en haya, exterior en aluminio lacado con doble acristalamiento, muy buena distribución, salón exterior a balcón con aire acondicionado, suelos de parquet y gres en zonas húmedas, posibilidad de plaza de aparcamiento de alquiler, previsto ascensor, balcón tipo galería en cocina, zona con fáciles accesos a todos los servicios."" ";"Piso en venta en Centre, Ripollet";155000;70;3;"3ª";"2.1575213";"41.4972016"
4;"https://www.idealista.com/inmueble/32736923/";" ""Superf. 65 m², 2 habitaciones (2 dobles), 1 baño, cocina, lavadero, trastero, suelos PARQUET Y GRES, garaje (INCLUIDO), ascensor, armarios, calefacción, muebles, puerta blindada, portero automático, vidrios dobles, año construcción 2002, agua, luz, gas, carpintería exterior ALUMINIO, carpintería interior HAYA VAPORIZADA, aire acondicionado, exterior, orientación, soleado, balcón (10 M2), Estado certificación:."" ";"Piso en venta en Valldaura - Ctra. de Cardona, Manresa";114000;78;2;"1ª";"1.8179704";"41.7252761"
5;"https://www.idealista.com/inmueble/29199561/";" ""-OLAZ-UNIFAMILIAR INDEPENDIENTE EN PARCELA DE 667 M²Vivienda compuesta por:PLANTA BAJA: distribuidor, 1 dormitorio, cocina amueblada y equipada con todos los electrodomésticos, office, amplio salón comedor independiente y chimenea, baño completo con plato de ducha. Garaje. Posibilidad de meter en la parcela 3 coches más al descubierto.PLANTA PRIMERA: distribuidor, 3 dormitorios dobles (1 tipo suite), 2 baños completos con bañera. Todos los dormitorios con a/e. Terraza.Jardín con pinos, cerezo, olivo, seto, enredaderas (muy bien cuidado).Carpintería interior de roble moldurada plafonada, la exterior de PVC con cristal doble cámara y oscilobatientes. Suelos mármol travertino, incluso escalera, parquet, tarima, etc. Paredes exteriores ladrillo caravista, interiores ladrillo tradicional revocado y/o lucido de yeso. Caldera de gasóleo (roca), circuitos de calefacción independientes por planta (con un invierno duro su consumo no pasa de 1.500 litros incluido el consumo de agua caliente sanitaria), radiadores de chapa.Con 1.000 kilos de leña de haya y roble reduce el consumo del gasóleo aproximadamente un 25 %.En el precio detallado, NO están incluidos los impuestos.La propiedad ha depositado su total confianza en nuestra profesionalidad, por lo que disponemos del documento de exclusividad para la comercialización de esta vivienda. Nuestro emblema insignia es ""Rigor, exactitud y calidad"".Información: Juan Miguel, TFNO. 649 847 747."" ";" Casa o chalet independiente en venta en travesía Zaldoko, 2, Egüés";630000;231;4;"Ha bajado";"-1.5891744";"42.8201703"
6;"https://www.idealista.com/inmueble/25650124/";" ""Piso con ascensor en el centro de ribes, con 1 dormitorio de matrimonio, comedor/dormitorio, cocina, baño con bañera y 3 balcones a calle.alquiler de 300 euros/mes con opción de compra garantizada a 3 años o venta directa con las máximas facilidades y financiación flexible en 100.000 eurosEl apartamento es nuevo y consta de 1 habitaciones exteriores(14.57m²), 1 baño (5.10m²), salón-comedor-dormitorio/cocina (26.21m²), 3 balcones (4.05m²). Orientación a calle y a montaña.Todo el piso con muebles y electrodomésticos modernos. totalmente equipado. Dispone de 2 TV, red wifi/3G gratis. carpinteria exterior de aluminio con rotura de puente térmico, doble acristalamiento. escalera moderna, piso con parquet y puerta de seguridad. carpintería de haya.Céntrico (casco urbano, tranquilo), inmejorable vecindario familiar.Todo lo necesario para sus vidas/vacaciones de ensueño.ribes de freser es sin duda la localidad perfecta para el turismo familiar. La montaña no se ha de contar, se ha de vivir. No todo el mundo puede disfrutar del corazón de la naturaleza. Sea un privilegiado. localidad con excelentes restaurantesInmejorables vistas, bosques, rutas, rios, estaciones de ski. Tranquilidad las 24 horas. Municipio de montaña en pleno ripollés (Girona). antes de la collada de tosses. Autovía hasta ripoll. estación de ferrocarril (Barcelona-Puigcerdá).tren cremallera al santuario de nuestra señora de nuria así como su estación de ski, considerada una de las mejores del mundo para la modalidad de ski nórdico. nuria es un núcleo turístico de primer nivel por sus paisajes y sus recorridos a pequeñas villas de montaña (Queralbs, campelles, etc..)Sólo a 51 Km de FranciaA 104 Km del aeropuerto de Gironaa 15 km de ripoll (capital comarcal)montañas, praderas y naturaleza. Un lujo.La ciudad de Barcelona, está a 120 Km al sur de ribes, donde se puede visitar, en un solo día, ida y vuelta, monumentos de Gaudí y otros arquitectos famosos como: La Sagrada Familia, Parc Güell, La Pedrera, Casa Milà, Casa Batlló, etc..Una visita indispensable es el Camp Nou, estadio del Fútbol Club Barcelona, con una capacidad para 98000 personas. Impresionante. Visitas al Museo del Club, vestuarios, instalaciones y césped disponibles diariamente. Siéntase un verdadero futbolista profesional."" ";"Piso en venta en calle Sant Quintí, 12, Ribes de Freser";120000;55;2;"3ª";"2.1688015";"42.304663"
7;"https://www.idealista.com/inmueble/27201592/";" ""Piso de nueva construcción de 80 m2 y 3 habitaciones (1 doble y 2 individual), cocina tipo office y baño de 4 piezas con bañera. Tiene un amplio balcón de 5,5 metros, terraza privada de 16m2 y trastero/lavadero de 10 metros. Dispone de calefacción (radiadores) y Aire Acondicionado. WIFI GRATIS. Parquing opcional en la misma finca. Finca con ascensor. Cerramientos de aluminio y doble acristalamiento acústico y de temperatura. Carpintería de haya. Cocina equipada con vitrocerámica y horno eléctricos.También opción de alquiler por 659€ al mes con opción a compra."" ";"Piso en venta en calle Perú, 10, Montigalà -Sant Crist, Badalona";3e+05;80;3;"2ª";"2.2186818";"41.4570791"
8;"https://www.idealista.com/inmueble/32995504/";" ""Se vende piso en Benimaclet. Reformada de diseño. Tres habitaciones, un baño completo y un aseo. Cuenta con una amplia cocina y gran salón comedor. La vivienda tiene suelo de parquet, aire acondicionado, puertas de haya, armarios empotrados, puerta blindada, cristales de climalit, etc. Parada de autobús y de metro muy próxima. Barrio con todo tipo de comercios, muy bien comunicado por tranvía, metro y buses y fácil acceso todas direcciones por Ronda Norte - Hnos. Machado. CRISTINA GESTIÓN / HABITALE ALFAHUIR."" ";"Piso en venta en calle d'emili baró, Camí de Vera, València";149000;115;3;"2ª";"-0.3576555";"39.4890215"
9;"https://www.idealista.com/inmueble/31473377/";" ""Le ofrecemos un magnífico unifamiliar pareado en Montecanal de 333 m2 de superficie construida.- Planta 0: SALÓN de 34 m2, COCINA equipada de 12 m2, cuarto de lavado, aseo, porche de 28 m2, garaje, jardín, pérgola-cenador y PISCINA PRIVADA. - Planta 1: TRES DORMITORIOS dobles de 18, 14, 14 m2 y DOS BAÑOS completos con bañera y ducha. - Buhardilla: 2 DORMITORIOS de 10 y 9 m2, terraza solarium y cuarto trastero. - Bodega de 81 m2, amueblada, con cocina, chimenea y luz natural. - Ubicado en la mejor urbanización del entorno, con 20.000 m2 de zonas comunitarias, piscinas, zonas infantiles, pistas de padel, sauna, jardines, arbolado, parada de bus en la puerta, centros comerciales, colegios. - Excelentes calidades en materiales e instalaciones, alarma instalada, persianas y toldos eléctricos, mosquiteras, suelo de parquet, carpintería exterior de madera / climalit, puertas de haya, aire acondicionado (por conductos en P0 y P1; en bodega y buhardilla splits), calefacción individual de gas ciudad. Gastos de comunidad 60 euros/mes. - AMUEBLADO, sólo 10 años de antigüedad. Gastos de comunidad 60 euros. ! ES LA CASA QUE ESTÁ BUSCANDO, VENGA A VERLA, LE GUSTARÁ!."" ";" Chalet pareado en venta en Urb. Urbanización, Montecanal - Valdespartera - Arcosur, Zaragoza";540000;333;5;"Hipoteca 1.385 eur/mes - ";"-0.9421637";"41.6259686"
10;"https://www.idealista.com/inmueble/30926844/";" ""¿Desea vivir en una zona exclusiva de Sevilla, en una vivienda que mezcla amplitud, luminosidad y lineas actuales? Tenemos un magnífico piso en el Edificio Emperador, paralela a la Av. de la Buhaira. Son dos pisos unidos que alcanzan una superficie de 203 m2 distribuidos en un amplio salón-comedor, cocina con office, tres baños completos, cuatro dormitorios y nueve armarios empotrados de gran altura. La vivienda tiene unos techos de casi tres metros y medio y unas calidades de lujo: solería de mármol jaspeado, puertas de paso de madera maciza de haya lacadas en blanco, trece ventanas de gran tamaño con doble acristalamiento que ofrecen una gran luminosidad, climatización central frío-calor con regulación de temperatura por estancias y suelo radiante. Dispone de un pequeño trastero en alto con acceso desde el baño principal con varias posibilidades de uso. Además, incluye en el precio dos trasteros y una plaza de garaje en subterráneo. El inmueble se encuentra rodeado de todo tipo de servicios, entre el centro de la ciudad y la zona de Nervión. Es ideal vivir en esta ubicación y contar con un aislamiento excepcional del ruido urbano ya que la finca tiene cuatro grandes patios. ¡No esperes más, ésta es tu vivienda! Cuenta con una situación estratégica con relación a la actividad comercial y sin embargo la vivienda es muy muy tranquila. ¡Llámanos y te llevaremos verla!."" ";"Piso en venta en san florencio, 1, Luis Montoto - Santa Justa, Sevilla";552000;203;4;"Bajo";"-5.9772414";"37.3877094"
11;"https://www.idealista.com/inmueble/32127568/";" ""LUMINOSO Y BIEN UBICADOEste luminoso apartamento de 85 metros cuadrados, está ubicado en la última planta de un edificio que se encuentra a escasos 50 metros a la Playa de Levante de Benidorm conocida por su fina arena dorada y aguas cristalinas. La vivienda con vistas espectaculares panorámicas está compuesta de 2 dormitorios, salón-comedor, cocina y 2 baños completos uno de ellos en suite. El edificio cuenta con piscina, plaza de parking comunitario y tres ascensores.En la reforma integral de la propiedad, cabe destacar la carpintería exterior de PVC oscilo-batiente y con cristales climalit, las persianas son automáticas, dispone de Aire acondicionado frío/calor mediante split, puerta de entrada a la vivienda acorazada de 12 cm, carpintería interior de madera de haya, etc.La vivienda se encuentra en un lugar privilegiado con todos los servicios a pie de la vivienda, tales como parada de autobuses, restaurantes, comercios y demás.Benidorm es la capital por excelencia de la Costa Blanca, foco turístico principal de todo el litoral levantino, donde encontramos también importantes localidades como Alicante, Torrevieja, Elche, Villajoyosa, Altea, o Calpe. Y con fácil conexión por autopista al Aeropuerto Internacional de Elche, desde donde conectamos rápidamente tanto con las grandes capitales nacionales Madrid y Barcelona, como europeas. También por autopista llegamos fácilmente a la capital de la Comunidad Valenciana, Valencia, o a Dénia desde donde podemos embarcarnos rumbo a las maravillosas islas de Ibiza o Mallorca. Benidorm es un lugar enigmático y único, conocido desde el punto de vista urbanístico como el Manhattan español. Ciudad atractiva sobre todo por su microclima gracias a su orientación sur y a la protección que ejercen las montañas que la rodean y que ofrece a sus habitantes inviernos templados y veranos agradables. Su situación privilegiada frente a una bellísima bahía de dos playas de arena dorada con aguas cristalinas y cálidas, y la gran oferta de servicios, ocio, campos de golf cercanos, clubes náuticos, restauración, etc… la convierten en una ciudad paraíso para vivir con comodidad, tranquilidad y diversión."" ";"Piso en venta en av. mediterraneo, 41, Playa de Levante, Benidorm";299000;85;2;"13ª";"-0.1124569";"38.5361545"
12;"https://www.idealista.com/inmueble/32672422/";" ""PROMOCIÓN PROCEDENTE DE ENTIDAD FINANCIERA. A la venta 98 viviendas de obra nueva en complejo residencial “Arana de Mijas”, Mijas. El complejo está compuesto por amplios apartamentos y áticos con superficie de entre 86, 66 m2 hasta 266, 88 m2 y cuidadas zonas comunes con bonitos jardines y piscina comunitaria. Todo ello, ubicado en un entorno privilegiado con espectaculares vistas al mar y al campo de Golf “Cerrado del Águila Golf”. Viviendas de 2 y 3 dormitorios construidas combinando diseño, tecnología de vanguardia y las mejores calidades. Cuentan con solerías de mármol, carpintería exterior de aluminio, doble acristalamiento con cámara de aire, armarios empotrados totalmente forrados en madera de haya, aire acondicionado frio-calor y suelo radiante en los baños. Además, todos incluyen plaza de garaje y trastero. Inmejorable ubicación en la zona conocida como “Milla Verde” del Valle del Golf, situada en primera línea de golf y a tan sólo cinco minutos del centro comercial Miramar y de la playa. Precios desde 166. 000€ hasta 258. 000€. Para más información, o consultar disponibilidad, contacte sin compromiso con nuestro equipo comercial. ARANADEMIJAS. COM."" ";"Ático en venta en calle cerro de águila, 12, Hipódromo-Cerrado del Águila, Mijas";237500;254;2;"3ª";"-4.6652056";"36.5296458"
13;"https://www.idealista.com/inmueble/27675096/";" ""Vivienda de VPP en Soto Lezkairu con próxima entrega Abril 2014 aproximadamente. Al hacer esquina es muy luminosa y con bonitas vistas. Tanto los dos dormitorios como la cocina (MONTADA Y EQUIPADA) dan a la plaza interior ajardinada, de uso exclusivo para los vecinos. El salón tiene orientación hacia la tranquila calle que separa los bloques, por lo que su vista es hacia la zona ajardinada de enfrente.Soto de Lezkairu se ha convertido en uno de los enclaves más atractivos de Pamplona, extensión natural del 2º Ensanche.La promoción se ha hecho con todo lujo de detalles y en una zona inmejorable. A cinco minutos de Santa María la Real (zona consolidada y con todos los servicios) y cercana a la Universidad Pública y centro comercial. Todas las viviendas se venden con garaje y trastero."" ";"Piso en venta en calle Francisco Berlanga Robles, Lezkairu, Pamplona/Iruña";168136;75;2;"5ª";"-1.6321286";"42.803892"
14;"https://www.idealista.com/inmueble/28527754/";" ""Espectacular piso residencial. - En primera linea de mar en el frente Maritimo de Badalona. - Gran Salon comedor de 24 m2. - Cocina ofice con gran lavadero -- 1 Habitacion Suitte con baño y salida a terraza de 22 m2, - 2ª habitacion doble. - 2 Baños con Bañera.- 4 armarios empotrados- Climatizador, - Suelos de Marmol - Carpinteria exterior en aluminio climalit.- Carpinteria interior en haya vaporizada. - Maxima calidad de construccion - Zona muy esclusiva. para vivir, como de vacaciones, todo el año. - Proximo a Colegios, Supermercados, Autobuses Tren Cercanias - Junto al Puerto deportivo de Marina Badalona."" ";"Piso en venta en calle Mar Jónica, Port, Badalona";268000;96;2;"2ª";"2.239748";"41.4316859"
15;"https://www.idealista.com/inmueble/25511787/";" ""Viva y disfrute con todo lujo de detalles en uno de los enclaves más atractivos de Pamplona. Soto de Lezkairu es la extensión natural del 2º Ensanche con amplias avenidas, manzanas – jardín, amplias zonas verdes y dotaciones y equipamientos sanitarios, deportivos y educativos.Los edificios son modernos, con una estética muy cuidada y acabado de fachada de piedra natural, material noble, de alta durabilidad y escaso mantenimiento. Todas las viviendas se venden con garaje y trastero.Muy buena distribución, con una separación clara entre las estancias de día y noche. El salón tiene acceso a terraza de 10m² con vistas a la plaza interior ajardinada, de uso exclusivo para los vecinos. La COCINA de lujo está EQUIPADA Y MONTADA con electrodomésticos de primera marca, muebles de inmejorable estética así como encimera de silestone o corian. Los dos dormitorios dan a calle Cataluña. Un baño es con ducha y el otro con bañera.Su vivienda es única y con calidades inmejorables. Puede elegir el color de la pintura de su casa, los revestimientos y suelos de la cocina y baños y el color del acabado de sus muebles de cocina.Disfrute de su casa tanto en el interior como del entorno en que se halla: Un lugar pensado para peatones y bicicletas. Sus calles peatonales, adoquinadas y ajardinadas, permiten desplazarse a pie o en bicicleta desde las viviendas hasta cualquiera de las dotaciones y equipamientos.Además, es una vivienda de precio pactado (VPP)."" ";"Piso en venta en calle Soto de Lezkairu, Lezkairu, Pamplona/Iruña";164963;90;2;"1ª";"-1.6264826";"42.8083271"
16;"https://www.idealista.com/inmueble/30189872/";" ""Casa Adosada en Venta en Collbató parcela de 540 m2.Autentica oportunidad, todo sensación de paz y bienestar. Prácticamente NUEVA, preciosa casa adosada en zona residencial con vistas a la montaña de Montserrat, totalmente exterior y muy soleada todo el día.Distribuida en 3 plantas. Planta 1ª: Garaje de una plaza con zona de trastero y lavadero. Aseo de cortesía, Cocina totalmente equipada, amplio Salón Comedor con Chimenea, acceso directo a Terraza con toldo y vistas al magnifico Jardín con Piscina Salina, barbacoa y zona pérgola. 2ª Planta: 3 Habitaciones amplias, (2 dobles y una individual), una de las habitaciones Suitte con baño completo y armario vestidor a medida. 1 baño completo. Planta Buhardilla: Con acceso escalera plegable.Parte lateral de la casa como aparcamiento exterior para tres o cuatro coches.Calefacción a gas natural, carpintería de aluminio blanco con doble acristalamiento en ventanas, puerta exterior de aluminio maciza lacada en blanco, Puertas de haya, Suelo gres porcelanico en primera planta, escalera de mármol y parquet en segunda planta. Iluminación en pasillos con ojos de buey. Jardín con riego automático y gota a gota. Persianas de seguridad en salón comedor, cocina y a motor con mando a distancia. Mosquiteras en todas las ventanas de la casa. Portero automático y puerta automática corredera en entrada principal.Todo esta dispuesto con esmero detalle para entrar a vivir."" ";" Chalet adosado en venta en calle Linde, 27 B, Collbató";375000;173;3;"Ha bajado";"1.80049";"41.56603"
17;"https://www.idealista.com/inmueble/28873632/";" ""Fantástico piso dúplex en Sitges c/Pintor Marià Carbonellopis, de 150m2 más jardín de 55m2. Distribuido en 2 plantas. 1ª planta: Amplio salón-comedor con techo elevado, con salida al jardín (orientado sur), cocina muy espaciosa completamente equipada (dispone de aparato de depuración del agua) con salida a lavadero independiente con lavadora, 1 baño. 2ª Planta: 4 habitaciones (1 en suite, 1 doble ambas con vistas al mar y 2 medianas con vistas a la montaña), 1 baño. El piso se puede vender con todo el mobiliario (incluido en el precio)Incluye 2 plazas de aparcamiento donde se pueden contruir dos trasteros. La finca está rodeada de terrenos no urbanizables. Edificio construído en 2002 con acabados de excelente calidad. Orientación: Sur y Norte, muy luminoso y con sol todo el día. Vistas espléndidas a la iglesia, al pueblo y al mar y también a las montañas del Parc Natural del Garraf. Carpintería exterior de aluminio, persianas eléctricas, aire acondicionado y calefacción. Carpintería interior de haya, cerezo, nogal y siroco. Intalación de antena de TV en todas las habitaciones.Barrio muy tranquilo y silencioso pero a sólo 5 minutos a pie de la playa y del centro del pueblo. A 8 minutos de la estación. Instalaciones deportivas muy cerca (polideportivo, campo de futbol). Comercios y escuelas a pocos minutos andando. REFERENCIA: AC-886."" ";"Piso en venta en Els Molins-Observatorio-Pins Vens, Sitges";419000;150;4;"1ª";"1.8178728";"41.2408942"
18;"https://www.idealista.com/inmueble/28883588/";" ""Céntrico piso de 3 habitaciones dobles y 2 cuartos de baño con acceso a la vivienda desde plaza peatonal. Frente al antiguo ayuntamiento y la iglesia de San Vicente en la Plaza de España. A un paso de todos los servicios. Cuenta además con una cocina completamente equipada (frigorífico, lavavajillas, horno/microondas) de 12 metros cuadrados con galería de 6 metros cuadrados, un salón comedor de 20 metros cuadrados y una terraza de 15 metros cuadrados. Equipado además con suelos de marmol marfil crema, carpintería interior de haya y exterior de aluminio lacado con doble cristal, puerta blindada, videoportero, aire acondicionado centralizado con bomba de calor. Muy luminoso."" ";"Piso en venta en Centro, San Vicente del Raspeig";171000;135;3;"1ª";"-0.5234062";"38.3976275"
19;"https://www.idealista.com/inmueble/312300/";" ""A estrenar. construido en 2007. Promotora: viviendas jardín. 140 m. construidos, 125 m. útiles, Calidades, 4 dormitorios, 2 baños, 5 armarios empotrados, despensa 4 metros en enorme cocina CON GALERÍA DE 4 M. , TERRAZA 12 M. Instalación completa de a/a por conductos, suelo terrazo, todo exterior, orientación nordeste, MUY LUMINOSO, acogedor. carpintería haya y aluminio azul climalit, vitro, horno. Pl garaje opcional. a 5 min. metro rocafort. en la mejor zona. amplitud de adosado. distribución: terraza descubierta de 12 m2 4 vecinos en el edificio."" ";"Piso en venta en calle Birler, 3, Rocafort";246000;140;4;"1ª";"-0.4110306";"39.5279972"
20;"https://www.idealista.com/inmueble/32370288/";" ""Vivienda de tres dormitorios, con sol de mañana, un cuarto de baño con plato de ducha, cocina exterior y salón amplio con salida a la terraza acristalada. Piso con algo de reforma, habría que actualizarlo. Cerca del Hospital Carlos Haya, delante del Parque del Norte, colegios, centro de salud, todo tipo de negocios, supermercados y diferentes paradas de autobús. ¡Hazlo a tu gusto!""En cumplimiento del decreto de la Junta de Andalucía 218/2005, del 11 de octubre, se informa a los clientes que los gastos notariales, registrales, ITP, no están incluidos en el precio""."" ";"Piso en venta en La Florida - Parque norte, Málaga";82000;85;3;"1ª";"-4.4463203";"36.7262774"
21;"https://www.idealista.com/inmueble/30198603/";" ""Ático con solarium de 80 metros con vistas de todo Aguadulce, con 2 habitaciones, 1 baño , armario empotrados terrazas desde el Salón,y dormitorio, cocina independiente, calidades de primera, pintura lisa, gres porcelánico, madera de haya, con plaza de garaje incluida en el precio."" ";"Ático en venta en Jesus de Perceval, 112, Aguadulce norte, Roquetas de Mar";78400;75;2;"3ª";"-2.5884328";"36.8224942"
22;"https://www.idealista.com/inmueble/1755285/";" ""Vendo piso por lo que queda de hipoteca. Salón 26, cocina10, cuatro dormitorios: 13-10-10-8. Baños: 4,5-4. Cocina con muebles de diseño y electrodomésticos de alta gama. Dos baños, uno con dos pozas y ducha con mampara y otro baño en dormitorio principal con bañera hidromasaje. Ventanas oscilobatientes. Suelo parquét y puertas de haya. Armarios empotrados en todas las habitaciones. Soleado, buena orientación, muy buena zona frente a parque. Garaje y trastero incluidos."" ";"Piso en venta en calle Lagos de Millares, 22, Oliver, Zaragoza";190000;131;4;"1ª";"-0.930571";"41.6497218"
23;"https://www.idealista.com/inmueble/29666467/";" ""OPORTUNIDAD Piso SEMI NUEVO reformado, totalmente exterior, muy bien situado, Av. Doctora Castells, parada Bus, CAP Centro médico, Colegios, acceso rápido al centro de Lleida, piso esquinero soleado, suelo parquet natural de roble, puertas de haya vaporizada, cocina completa con electrodomésticos clase A CONSUMO DE AGUA INCLUIDO en la comunidad. luces ojos de buey, armarios empotrados, cornisas, lamparas y cortinas modernas. Calefaccion gas individual. Dos aparatos de aire acondicionado y bomba de calor, columna hidromasaje, wc elevado, lavabo de cristal, mampara inox, radiador toallero, armarios empotrados. Reforma integral de la escalera e instalaciones. Gastos de comunidad con el consumo de agua incluido. PARA ENTRAR A VIVIR. Precio negociable."" ";"Piso en venta en Sant Joan de Mata, 12, Cappont, Lleida";125000;90;3;"4ª";"0.629554";"41.6106681"
24;"https://www.idealista.com/inmueble/31400386/";" ""Plaza de garaje con capacidad para dos coches y una moto. Puertas cambiadas de madera roble. Vestidor completo. Cocina completa. Cuarto de lavado completo. Mueble de malmo natural con carpinteria en salon con bigas de madera. A dos minutos andando del parque del Cine y de Carlos haya y de Polideportivo Carranque. a cinco minutos del centro en bici y de la playa. Salida a autovía a todas las direcciones y parada de autobús en la puerta de piso, para centro etc.. . A 15 minutos andando de las universidades."" ";"Piso en venta en calle oscar wilde, 11, La Florida - Parque norte, Málaga";149999;100;3;"3ª";"-4.4543243";"36.724121"
25;"https://www.idealista.com/inmueble/29518730/";" ""pisos de 2 dormitorios desde 66.000, 00€ con cocina independiente con salón puertas de haya, armarios empotrados revestidos."" ";"Piso en venta en Urb. VISTAMAR2, Aguadulce norte, Roquetas de Mar";66400;73;2;"2ª";"-2.5870604";"36.8196255"
26;"https://www.idealista.com/inmueble/31390025/";" ""Vivienda a estrenar en casa construida en 2006, Salón muy agradable soleado, amplio y exterior, cocina completa muy bonita y luminosa exterior, hall con armario empotrado vestido, dispone de dos dormitorios, dos cuartos de baño uno incorporado en dormitorio principal, con salida a terraza muy agradable, dormitorio individual con armario empotrado vestido, garaje y trastero en la propia finca, edificio con ascensor a cuota cero. Suelos de parquet, calefacción Individual de gas ciudad, puertas de haya, ventanas con cristales climalit armarios empotrados vestidos, preinstalación de aire acondicionado por toda la vivienda a falta de máquina. Zona con todos los servicios, bien comunicada por autovía, centros comerciales, colegios, paradas de bus. Piscinas cerca, zona muy tranquila, con zona de aparcamiento, más información en la web inmobiliariaeuropea. es."" ";"Piso en venta en calle de la noria, 16, El Burgo de Ebro";86000;69;2;"Entreplanta";"-0.7367838";"41.570501"
27;"https://www.idealista.com/inmueble/30374176/";" ""Atico duplex a 100m de la playa con 167 m2 construidos en dos plantas, 1 planta con 102 m2 construidos de los cuales 62m2 son utiles con dos habitaciones con armarios empotrados y dos baños (uno de ellos en suite), galeria en cocina de 3 m2 con armario empotrado de 1m2, terraza en 1 planta de 15 m2 utiles. Terraza en planta superior de 62 m2 construidos de los cuales 58 m2 utiles en la que se haya pergola de madera de pino tratada con suelo parquet de unos 24 m2, una barbacoa de piedra y tomas de electricidad agua y antena tv/satelite. La vivienda tiene AA frio y calor por conductos, ventanas dobles climalit con mosquiteras enrollables. edificio con 3 años de antiguedad."" ";"Dúplex en venta en paseo Sierra de Espadan, 5, La Patacona, Alboraya";3e+05;167;2;"8ª";"-0.3294183";"39.4862467"
28;"https://www.idealista.com/inmueble/31344538/";" ""Planta baja de 2 habitaciones y 20 m2 de patio con vistas a la Ciudadela Ibérica. Todas las habitaciones del piso son exteriores con buena iluminación natural y una distribución ordenada y práctica. Piso muy bien cuidado, realizado con materiales de primera categoría suelo de gres de marca y carpintería de haya, persianas eléctricas, cristales dobles y calefacción.Lo tiene todo: amplia terraza, vistas abiertas, jardín y piscina privada. Incluye plaza de parking. Ubicación inmejorable a 200 metros del mar, zona tranquila y residencial con acceso rápido a la zona de tiendas y ocio muy cerca de estación de RENFE y servicios.Por su ubicación y su estado podría ser perfectamente un piso ideal como vivienda habitual, como segunda residencia o como inversión para alquiler vacacional."" ";"Piso en venta en avenida mossèn jaume soler, 55, Platja Calafell, Calafell";137500;87;2;"Bajo";"1.5807308";"41.1897803"
